2009,6,3,AIG,Sell,100
2009,5,28,AIG,Buy,100
2009,6,4,AIG,Sell,100
2009,5,29,AIG,Buy,100
2009,6,5,AIG,Sell,100
2009,6,1,AIG,Buy,100
2009,6,8,AIG,Sell,100
2009,6,2,AIG,Buy,100
2009,6,9,AIG,Sell,100
2009,6,3,AIG,Buy,100
2009,6,10,AIG,Sell,100
2009,6,4,AIG,Buy,100
2009,6,11,AIG,Sell,100
2009,6,5,AIG,Buy,100
2009,6,12,AIG,Sell,100
2009,6,8,AIG,Buy,100
2009,6,15,AIG,Sell,100
2009,6,9,AIG,Buy,100
2009,6,16,AIG,Sell,100
2009,6,10,AIG,Buy,100
2009,6,17,AIG,Sell,100
2009,6,11,AIG,Buy,100
2009,6,18,AIG,Sell,100
2009,6,12,AIG,Buy,100
2009,6,19,AIG,Sell,100
2009,6,15,AIG,Buy,100
2009,6,22,AIG,Sell,100
2009,6,16,AIG,Buy,100
2009,6,23,AIG,Sell,100
2009,6,17,AIG,Buy,100
2009,6,24,AIG,Sell,100
2009,6,18,AIG,Buy,100
2009,6,25,AIG,Sell,100
2009,6,19,AIG,Buy,100
2009,6,26,AIG,Sell,100
2009,6,22,AIG,Buy,100
2009,6,29,AIG,Sell,100
2009,6,23,AIG,Buy,100
2009,6,30,AIG,Sell,100
2009,6,24,AIG,Buy,100
2009,7,1,AIG,Sell,100
2009,6,25,AIG,Buy,100
2009,7,2,AIG,Sell,100
2009,6,26,AIG,Buy,100
2009,7,6,AIG,Sell,100
2009,6,29,AIG,Buy,100
2009,7,7,AIG,Sell,100
2009,6,30,AIG,Buy,100
2009,7,8,AIG,Sell,100
2009,3,2,AIV,Buy,100
2009,3,9,AIV,Sell,100
2009,3,5,AIV,Buy,100
2009,3,12,AIV,Sell,100
2009,3,6,AIV,Buy,100
2009,3,13,AIV,Sell,100
2009,3,30,AIV,Buy,100
2009,4,6,AIV,Sell,100
2008,7,10,AMD,Buy,100
2008,7,17,AMD,Sell,100
2008,7,11,AMD,Buy,100
2008,7,18,AMD,Sell,100
2008,7,14,AMD,Buy,100
2008,7,21,AMD,Sell,100
2008,7,15,AMD,Buy,100
2008,7,22,AMD,Sell,100
2008,7,18,AMD,Buy,100
2008,7,25,AMD,Sell,100
2008,7,21,AMD,Buy,100
2008,7,28,AMD,Sell,100
2008,7,22,AMD,Buy,100
2008,7,29,AMD,Sell,100
2008,7,23,AMD,Buy,100
2008,7,30,AMD,Sell,100
2008,7,24,AMD,Buy,100
2008,7,31,AMD,Sell,100
2008,7,25,AMD,Buy,100
2008,8,1,AMD,Sell,100
2008,7,28,AMD,Buy,100
2008,8,4,AMD,Sell,100
2008,7,29,AMD,Buy,100
2008,8,5,AMD,Sell,100
2008,7,30,AMD,Buy,100
2008,8,6,AMD,Sell,100
2008,7,31,AMD,Buy,100
2008,8,7,AMD,Sell,100
2008,8,1,AMD,Buy,100
2008,8,8,AMD,Sell,100
2008,8,4,AMD,Buy,100
2008,8,11,AMD,Sell,100
2008,8,5,AMD,Buy,100
2008,8,12,AMD,Sell,100
2008,8,6,AMD,Buy,100
2008,8,13,AMD,Sell,100
2008,9,17,AMD,Buy,100
2008,9,24,AMD,Sell,100
2008,9,22,AMD,Buy,100
2008,9,29,AMD,Sell,100
2008,9,23,AMD,Buy,100
2008,9,30,AMD,Sell,100
2008,9,24,AMD,Buy,100
2008,10,1,AMD,Sell,100
2008,9,29,AMD,Buy,100
2008,10,6,AMD,Sell,100
2008,10,1,AMD,Buy,100
2008,10,8,AMD,Sell,100
2008,10,2,AMD,Buy,100
2008,10,9,AMD,Sell,100
2008,10,3,AMD,Buy,100
2008,10,10,AMD,Sell,100
2008,10,6,AMD,Buy,100
2008,10,13,AMD,Sell,100
2008,10,7,AMD,Buy,100
2008,10,14,AMD,Sell,100
2008,10,8,AMD,Buy,100
2008,10,15,AMD,Sell,100
2008,10,9,AMD,Buy,100
2008,10,16,AMD,Sell,100
2008,10,10,AMD,Buy,100
2008,10,17,AMD,Sell,100
2008,10,13,AMD,Buy,100
2008,10,20,AMD,Sell,100
2008,10,14,AMD,Buy,100
2008,10,21,AMD,Sell,100
2008,10,15,AMD,Buy,100
2008,10,22,AMD,Sell,100
2008,10,16,AMD,Buy,100
2008,10,23,AMD,Sell,100
2008,10,17,AMD,Buy,100
2008,10,24,AMD,Sell,100
2008,10,20,AMD,Buy,100
2008,10,27,AMD,Sell,100
2008,10,21,AMD,Buy,100
2008,10,28,AMD,Sell,100
2008,10,22,AMD,Buy,100
2008,10,29,AMD,Sell,100
2008,10,23,AMD,Buy,100
2008,10,30,AMD,Sell,100
2008,10,24,AMD,Buy,100
2008,10,31,AMD,Sell,100
2008,10,27,AMD,Buy,100
2008,11,3,AMD,Sell,100
2008,10,28,AMD,Buy,100
2008,11,4,AMD,Sell,100
2008,10,29,AMD,Buy,100
2008,11,5,AMD,Sell,100
2008,10,30,AMD,Buy,100
2008,11,6,AMD,Sell,100
2008,10,31,AMD,Buy,100
2008,11,7,AMD,Sell,100
2008,11,3,AMD,Buy,100
2008,11,10,AMD,Sell,100
2008,11,4,AMD,Buy,100
2008,11,11,AMD,Sell,100
2008,11,5,AMD,Buy,100
2008,11,12,AMD,Sell,100
2008,11,6,AMD,Buy,100
2008,11,13,AMD,Sell,100
2008,11,7,AMD,Buy,100
2008,11,14,AMD,Sell,100
2008,11,10,AMD,Buy,100
2008,11,17,AMD,Sell,100
2008,11,11,AMD,Buy,100
2008,11,18,AMD,Sell,100
2008,11,12,AMD,Buy,100
2008,11,19,AMD,Sell,100
2008,11,13,AMD,Buy,100
2008,11,20,AMD,Sell,100
2008,11,14,AMD,Buy,100
2008,11,21,AMD,Sell,100
2008,11,17,AMD,Buy,100
2008,11,24,AMD,Sell,100
2008,11,18,AMD,Buy,100
2008,11,25,AMD,Sell,100
2008,11,19,AMD,Buy,100
2008,11,26,AMD,Sell,100
2008,11,20,AMD,Buy,100
2008,11,28,AMD,Sell,100
2008,11,21,AMD,Buy,100
2008,12,1,AMD,Sell,100
2008,11,24,AMD,Buy,100
2008,12,2,AMD,Sell,100
2008,11,25,AMD,Buy,100
2008,12,3,AMD,Sell,100
2008,11,26,AMD,Buy,100
2008,12,4,AMD,Sell,100
2008,11,28,AMD,Buy,100
2008,12,5,AMD,Sell,100
2008,12,1,AMD,Buy,100
2008,12,8,AMD,Sell,100
2008,12,2,AMD,Buy,100
2008,12,9,AMD,Sell,100
2008,12,3,AMD,Buy,100
2008,12,10,AMD,Sell,100
2008,12,4,AMD,Buy,100
2008,12,11,AMD,Sell,100
2008,12,5,AMD,Buy,100
2008,12,12,AMD,Sell,100
2008,12,8,AMD,Buy,100
2008,12,15,AMD,Sell,100
2008,12,9,AMD,Buy,100
2008,12,16,AMD,Sell,100
2008,12,10,AMD,Buy,100
2008,12,17,AMD,Sell,100
2008,12,11,AMD,Buy,100
2008,12,18,AMD,Sell,100
2008,12,12,AMD,Buy,100
2008,12,19,AMD,Sell,100
2008,12,15,AMD,Buy,100
2008,12,22,AMD,Sell,100
2008,12,16,AMD,Buy,100
2008,12,23,AMD,Sell,100
2008,12,17,AMD,Buy,100
2008,12,24,AMD,Sell,100
2008,12,18,AMD,Buy,100
2008,12,26,AMD,Sell,100
2008,12,19,AMD,Buy,100
2008,12,29,AMD,Sell,100
2008,12,22,AMD,Buy,100
2008,12,30,AMD,Sell,100
2008,12,23,AMD,Buy,100
2008,12,31,AMD,Sell,100
2008,12,24,AMD,Buy,100
2009,1,2,AMD,Sell,100
2008,12,26,AMD,Buy,100
2009,1,5,AMD,Sell,100
2008,12,29,AMD,Buy,100
2009,1,6,AMD,Sell,100
2008,12,30,AMD,Buy,100
2009,1,7,AMD,Sell,100
2008,12,31,AMD,Buy,100
2009,1,8,AMD,Sell,100
2009,1,2,AMD,Buy,100
2009,1,9,AMD,Sell,100
2009,1,5,AMD,Buy,100
2009,1,12,AMD,Sell,100
2009,1,6,AMD,Buy,100
2009,1,13,AMD,Sell,100
2009,1,7,AMD,Buy,100
2009,1,14,AMD,Sell,100
2009,1,8,AMD,Buy,100
2009,1,15,AMD,Sell,100
2009,1,9,AMD,Buy,100
2009,1,16,AMD,Sell,100
2009,1,12,AMD,Buy,100
2009,1,20,AMD,Sell,100
2009,1,13,AMD,Buy,100
2009,1,21,AMD,Sell,100
2009,1,14,AMD,Buy,100
2009,1,22,AMD,Sell,100
2009,1,15,AMD,Buy,100
2009,1,23,AMD,Sell,100
2009,1,16,AMD,Buy,100
2009,1,26,AMD,Sell,100
2009,1,20,AMD,Buy,100
2009,1,27,AMD,Sell,100
2009,1,21,AMD,Buy,100
2009,1,28,AMD,Sell,100
2009,1,22,AMD,Buy,100
2009,1,29,AMD,Sell,100
2009,1,23,AMD,Buy,100
2009,1,30,AMD,Sell,100
2009,1,26,AMD,Buy,100
2009,2,2,AMD,Sell,100
2009,1,27,AMD,Buy,100
2009,2,3,AMD,Sell,100
2009,1,28,AMD,Buy,100
2009,2,4,AMD,Sell,100
2009,1,29,AMD,Buy,100
2009,2,5,AMD,Sell,100
2009,1,30,AMD,Buy,100
2009,2,6,AMD,Sell,100
2009,2,2,AMD,Buy,100
2009,2,9,AMD,Sell,100
2009,2,3,AMD,Buy,100
2009,2,10,AMD,Sell,100
2009,2,4,AMD,Buy,100
2009,2,11,AMD,Sell,100
2009,2,5,AMD,Buy,100
2009,2,12,AMD,Sell,100
2009,2,6,AMD,Buy,100
2009,2,13,AMD,Sell,100
2009,2,9,AMD,Buy,100
2009,2,17,AMD,Sell,100
2009,2,10,AMD,Buy,100
2009,2,18,AMD,Sell,100
2009,2,11,AMD,Buy,100
2009,2,19,AMD,Sell,100
2009,2,12,AMD,Buy,100
2009,2,20,AMD,Sell,100
2009,2,13,AMD,Buy,100
2009,2,23,AMD,Sell,100
2009,2,17,AMD,Buy,100
2009,2,24,AMD,Sell,100
2009,2,18,AMD,Buy,100
2009,2,25,AMD,Sell,100
2009,2,19,AMD,Buy,100
2009,2,26,AMD,Sell,100
2009,2,20,AMD,Buy,100
2009,2,27,AMD,Sell,100
2009,2,23,AMD,Buy,100
2009,3,2,AMD,Sell,100
2009,2,24,AMD,Buy,100
2009,3,3,AMD,Sell,100
2009,2,25,AMD,Buy,100
2009,3,4,AMD,Sell,100
2009,2,26,AMD,Buy,100
2009,3,5,AMD,Sell,100
2009,2,27,AMD,Buy,100
2009,3,6,AMD,Sell,100
2009,3,2,AMD,Buy,100
2009,3,9,AMD,Sell,100
2009,3,3,AMD,Buy,100
2009,3,10,AMD,Sell,100
2009,3,4,AMD,Buy,100
2009,3,11,AMD,Sell,100
2009,3,5,AMD,Buy,100
2009,3,12,AMD,Sell,100
2009,3,6,AMD,Buy,100
2009,3,13,AMD,Sell,100
2009,3,9,AMD,Buy,100
2009,3,16,AMD,Sell,100
2009,3,10,AMD,Buy,100
2009,3,17,AMD,Sell,100
2009,3,11,AMD,Buy,100
2009,3,18,AMD,Sell,100
2009,3,12,AMD,Buy,100
2009,3,19,AMD,Sell,100
2009,3,13,AMD,Buy,100
2009,3,20,AMD,Sell,100
2009,3,16,AMD,Buy,100
2009,3,23,AMD,Sell,100
2009,3,17,AMD,Buy,100
2009,3,24,AMD,Sell,100
2009,3,18,AMD,Buy,100
2009,3,25,AMD,Sell,100
2009,3,19,AMD,Buy,100
2009,3,26,AMD,Sell,100
2009,3,20,AMD,Buy,100
2009,3,27,AMD,Sell,100
2009,3,23,AMD,Buy,100
2009,3,30,AMD,Sell,100
2009,3,24,AMD,Buy,100
2009,3,31,AMD,Sell,100
2009,3,25,AMD,Buy,100
2009,4,1,AMD,Sell,100
2009,3,26,AMD,Buy,100
2009,4,2,AMD,Sell,100
2009,3,27,AMD,Buy,100
2009,4,3,AMD,Sell,100
2009,3,30,AMD,Buy,100
2009,4,6,AMD,Sell,100
2009,3,31,AMD,Buy,100
2009,4,7,AMD,Sell,100
2009,4,1,AMD,Buy,100
2009,4,8,AMD,Sell,100
2009,4,2,AMD,Buy,100
2009,4,9,AMD,Sell,100
2009,4,3,AMD,Buy,100
2009,4,13,AMD,Sell,100
2009,4,6,AMD,Buy,100
2009,4,14,AMD,Sell,100
2009,4,7,AMD,Buy,100
2009,4,15,AMD,Sell,100
2009,4,8,AMD,Buy,100
2009,4,16,AMD,Sell,100
2009,4,9,AMD,Buy,100
2009,4,17,AMD,Sell,100
2009,4,13,AMD,Buy,100
2009,4,20,AMD,Sell,100
2009,4,14,AMD,Buy,100
2009,4,21,AMD,Sell,100
2009,4,15,AMD,Buy,100
2009,4,22,AMD,Sell,100
2009,4,16,AMD,Buy,100
2009,4,23,AMD,Sell,100
2009,4,17,AMD,Buy,100
2009,4,24,AMD,Sell,100
2009,4,20,AMD,Buy,100
2009,4,27,AMD,Sell,100
2009,4,21,AMD,Buy,100
2009,4,28,AMD,Sell,100
2009,4,22,AMD,Buy,100
2009,4,29,AMD,Sell,100
2009,4,23,AMD,Buy,100
2009,4,30,AMD,Sell,100
2009,4,24,AMD,Buy,100
2009,5,1,AMD,Sell,100
2009,4,27,AMD,Buy,100
2009,5,4,AMD,Sell,100
2009,4,28,AMD,Buy,100
2009,5,5,AMD,Sell,100
2009,4,29,AMD,Buy,100
2009,5,6,AMD,Sell,100
2009,4,30,AMD,Buy,100
2009,5,7,AMD,Sell,100
2009,5,1,AMD,Buy,100
2009,5,8,AMD,Sell,100
2009,5,4,AMD,Buy,100
2009,5,11,AMD,Sell,100
2009,5,5,AMD,Buy,100
2009,5,12,AMD,Sell,100
2009,5,6,AMD,Buy,100
2009,5,13,AMD,Sell,100
2009,5,7,AMD,Buy,100
2009,5,14,AMD,Sell,100
2009,5,8,AMD,Buy,100
2009,5,15,AMD,Sell,100
2009,5,11,AMD,Buy,100
2009,5,18,AMD,Sell,100
2009,5,12,AMD,Buy,100
2009,5,19,AMD,Sell,100
2009,5,13,AMD,Buy,100
2009,5,20,AMD,Sell,100
2009,5,14,AMD,Buy,100
2009,5,21,AMD,Sell,100
2009,5,15,AMD,Buy,100
2009,5,22,AMD,Sell,100
2009,5,18,AMD,Buy,100
2009,5,26,AMD,Sell,100
2009,5,19,AMD,Buy,100
2009,5,27,AMD,Sell,100
2009,5,20,AMD,Buy,100
2009,5,28,AMD,Sell,100
2009,5,21,AMD,Buy,100
2009,5,29,AMD,Sell,100
2009,5,22,AMD,Buy,100
2009,6,1,AMD,Sell,100
2009,5,26,AMD,Buy,100
2009,6,2,AMD,Sell,100
2009,5,27,AMD,Buy,100
2009,6,3,AMD,Sell,100
2009,5,28,AMD,Buy,100
2009,6,4,AMD,Sell,100
2009,5,29,AMD,Buy,100
2009,6,5,AMD,Sell,100
2009,6,1,AMD,Buy,100
2009,6,8,AMD,Sell,100
2009,6,2,AMD,Buy,100
2009,6,9,AMD,Sell,100
2009,6,3,AMD,Buy,100
2009,6,10,AMD,Sell,100
2009,6,4,AMD,Buy,100
2009,6,11,AMD,Sell,100
2009,6,5,AMD,Buy,100
2009,6,12,AMD,Sell,100
2009,6,8,AMD,Buy,100
2009,6,15,AMD,Sell,100
2009,6,9,AMD,Buy,100
2009,6,16,AMD,Sell,100
2009,6,10,AMD,Buy,100
2009,6,17,AMD,Sell,100
2009,6,11,AMD,Buy,100
2009,6,18,AMD,Sell,100
2009,6,12,AMD,Buy,100
2009,6,19,AMD,Sell,100
2009,6,15,AMD,Buy,100
2009,6,22,AMD,Sell,100
2009,6,16,AMD,Buy,100
2009,6,23,AMD,Sell,100
2009,6,17,AMD,Buy,100
2009,6,24,AMD,Sell,100
2009,6,18,AMD,Buy,100
2009,6,25,AMD,Sell,100
2009,6,19,AMD,Buy,100
2009,6,26,AMD,Sell,100
2009,6,22,AMD,Buy,100
2009,6,29,AMD,Sell,100
2009,6,23,AMD,Buy,100
2009,6,30,AMD,Sell,100
2009,6,24,AMD,Buy,100
2009,7,1,AMD,Sell,100
2009,6,25,AMD,Buy,100
